c,t,17429,0.984133258
-40.900557,174.885971,377,0.021287408
62.6010899,29.7635297,376,0.021230943
43.7844397,-88.7878678,376,0.021230943
m,s,374,0.021118012
21.0333333,105.85,374,0.021118012
1.352083,103.819836,374,0.021118012
57.70887,11.97456,374,0.021118012
32.2217429,-110.926479,373,0.021061547
51.165691,10.451526,372,0.021005082
48.1367203,11.576754,372,0.021005082
39.5500507,-105.7820674,372,0.021005082
53.709807,27.953389,370,0.020892151
43.0389025,-87.9064736,370,0.020892151
31.230393,121.473704,370,0.020892151
51.0453246,-114.0581012,370,0.020892151
43.7844397,-88.7878678,370,0.020892151
20.593684,78.96288,370,0.020892151
39.084158,117.200983,369,0.020835686
60.4666227,26.9459998,369,0.020835686
37.36883,-122.0363496,369,0.020835686
55.7949414,49.1050445,369,0.020835686
51.165691,10.451526,369,0.020835686
35.732652,-78.8502856,368,0.020779221
37.7749295,-122.4194155,368,0.020779221
40.069099,45.038189,367,0.020722756
49.261226,-123.1139268,366,0.02066629
37.7749295,-122.4194155,366,0.02066629
Ã,¼,366,0.02066629
h,a,365,0.020609825
r,i,365,0.020609825
21.0333333,105.85,364,0.02055336
40.2968979,-111.6946475,364,0.02055336
53.1234804,18.0084378,363,0.020496894
56.130366,-106.346771,363,0.020496894
48.856614,2.3522219,362,0.020440429
s,n,362,0.020440429
51.919438,19.145136,362,0.020440429
46.818188,8.227512,362,0.020440429
r,i,362,0.020440429
51.165691,10.451526,362,0.020440429
53.381129,-1.470085,361,0.020383964
37.9927755,23.8467508,361,0.020383964
a,i,361,0.020383964
u,c,361,0.020383964
55.378051,-3.435973,361,0.020383964
32.7801399,-96.8004511,360,0.020327499
35.6894875,139.6917064,360,0.020327499
52.307784,4.69368,360,0.020327499
41.2033216,-77.1945247,359,0.020271033
39.90403,116.407526,359,0.020271033
12.9715987,77.5945627,359,0.020271033
32.2217429,-110.926479,358,0.020214568
32.7153292,-117.1572551,358,0.020214568
t, ,358,0.020214568
30.267153,-97.7430608,357,0.020158103
51.7189205,8.7575093,357,0.020158103
r,e,356,0.020101637
x,f,356,0.020101637
44.3148443,-85.6023643,356,0.020101637
i,e,356,0.020101637
a,m,356,0.020101637
46.227638,2.213749,356,0.020101637
47.497912,19.040235,355,0.020045172
51.165691,10.451526,355,0.020045172
34.0522342,-118.2436849,355,0.020045172
23.69781,120.960515,355,0.020045172
12.9715987,77.5945627,355,0.020045172
r,i,354,0.019988707
59.9395237,30.3120206,354,0.019988707
33.6103837,-96.4108188,354,0.019988707
e,c,354,0.019988707
o,n,353,0.019932242
37.7749295,-122.4194155,353,0.019932242
41.87194,12.56738,353,0.019932242
42.3584308,-71.0597732,351,0.019819311
35.2225668,-97.4394777,351,0.019819311
48.856614,2.3522219,351,0.019819311
,,350,0.019762846
51.165691,10.451526,350,0.019762846
31.230393,121.473704,350,0.019762846
25.7889689,-80.2264393,350,0.019762846
41.6032207,-73.087749,349,0.019706381
-12.9703817,-38.512382,349,0.019706381
30.274085,120.15507,349,0.019706381
52.132633,5.291266,349,0.019706381
55.378051,-3.435973,349,0.019706381
34.0522342,-118.2436849,349,0.019706381
41.87194,12.56738,348,0.019649915
o,l,348,0.019649915
43.653226,-79.3831843,348,0.019649915
46.227638,2.213749,348,0.019649915
e,c,348,0.019649915
44.3148443,-85.6023643,347,0.01959345
45.5234515,-122.6762071,347,0.01959345
48.1987118,-122.1251418,347,0.01959345
40.7478514,-73.9875437,346,0.019536985
l,o,346,0.019536985
22.396428,114.109497,346,0.019536985
-14.235004,-51.92528,345,0.019480519
k,r,345,0.019480519
42.5803122,-83.0302033,345,0.019480519
34.2331373,-102.4107493,344,0.019424054
43.2566901,-2.9240616,344,0.019424054
a,r,344,0.019424054
